title,description,instructions,type,mobile,width,height,url,game_id,iframe_url,embed_code,thumb
Cards Match Puzzle,"Jump into Cards Match Puzzle, where matching cards is your ticket to addictive fun! Place cards on a grid to create killer combos—think 2-3-4 or four cards for massive points. Wild jokers shake things up, slipping into any sequence, while frozen cards dare you to crack them loose. Boost your score with dazzling multipliers and watch matches explode! Quick to learn, tough to master—can you rule the grid? Play now and match your way to glory!",Match 3 cards in a row or 4 of the same number to score.,html5,false,360,800,https://html5.gamedistribution.com/d4ca43bdb49e4011acc7596d2c854f32/,d4ca43bdb49e4011acc7596d2c854f32,https://html5.gamedistribution.com/d4ca43bdb49e4011acc7596d2c854f32/,"<iframe src=""https://html5.gamedistribution.com/d4ca43bdb49e4011acc7596d2c854f32/"" width=""360"" height=""800"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/d4ca43bdb49e4011acc7596d2c854f32-200x120.jpg
Cubatoria Merge 2048,"Welcome to the exciting world of Cubatoria Merge 2048! This game combines elements of the classic 2048 game with a three-dimensional visual design, which makes it unique and exciting.

The game is designed for fans of puzzles, logic games and those who appreciate a creative approach to classic concepts. Cubatoria Merge 2048 promises an exciting immersion in virtual space with the opportunity to enjoy a new visual experience. ","Pinch and move blocks of the same color and value and combine them.
Throw blocks into the river to exchange them for coins and upgrade the power of the merge.
If you want to make progress even faster, you can open the chest, which is unlocked",html5,false,800,600,https://html5.gamedistribution.com/4c2e9c50a9654c4f80258793b8390023/,4c2e9c50a9654c4f80258793b8390023,https://html5.gamedistribution.com/4c2e9c50a9654c4f80258793b8390023/,"<iframe src=""https://html5.gamedistribution.com/4c2e9c50a9654c4f80258793b8390023/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4c2e9c50a9654c4f80258793b8390023-512x384.jpg
Helicopter Battle Steve 2 Player,"Get on the helicopter and choose either the blue or red player. Destroy your friend’s helicopter to win the game.Winning is simple: just don’t let your helicopter crash! Jump and shoot to defeat your opponent. To beat the red or blue player, you must play your best. The player whose helicopter explodes the most will lose the game.","*To use the red helicopter, press the W key. 
*To use the blue helicopter, press the Up Arrow Key. 
*The first to reach 10 points wins.",html5,false,800,600,https://html5.gamedistribution.com/db903c04abc24de3b61cc1983dea4486/,db903c04abc24de3b61cc1983dea4486,https://html5.gamedistribution.com/db903c04abc24de3b61cc1983dea4486/,"<iframe src=""https://html5.gamedistribution.com/db903c04abc24de3b61cc1983dea4486/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/db903c04abc24de3b61cc1983dea4486-512x384.jpg
Magnetic Pull,"Magnetic Pull is a physics-based puzzle game where players harness the power of magnetism to solve unique challenges across different levels. A magnet placed at the top of the screen can be switched on and off, allowing players to manipulate various metallic objects in the environment. As they progress through the game, they'll need to think creatively, utilizing magnetic forces to move, stack, and position elements to clear each level.","To move the magnet, players can either use the Arrow Keys or Click and Drag directly on the magnet to reposition it. 



The magnet can be switched on and off using ""E"" to attract or repel metallic objects, helping to solve puzzles and clear levels.",html5,false,800,600,https://html5.gamedistribution.com/2db368f45b8f4d118da5b8bc0edeb88a/,2db368f45b8f4d118da5b8bc0edeb88a,https://html5.gamedistribution.com/2db368f45b8f4d118da5b8bc0edeb88a/,"<iframe src=""https://html5.gamedistribution.com/2db368f45b8f4d118da5b8bc0edeb88a/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/2db368f45b8f4d118da5b8bc0edeb88a-512x384.jpg
Cat From Hell Cat Simulator,"Become the troublemaking cat in Cat From Hell - Cat Simulator. Run wild inside Granny’s house, knocking things over and making a mess, such as breaking plates, throwing balls, smashing fish tanks, etc. Escape before she catches you. Explore, prank, and cause chaos in this hilarious and mischievous cat simulator. Every corner hides a secret that can be destroyed, and discover new challenges.","Mouse click or tap to play
",html5,false,1336,540,https://html5.gamedistribution.com/1ec4588d702a4b6b81838ff25acec5c7/,1ec4588d702a4b6b81838ff25acec5c7,https://html5.gamedistribution.com/1ec4588d702a4b6b81838ff25acec5c7/,"<iframe src=""https://html5.gamedistribution.com/1ec4588d702a4b6b81838ff25acec5c7/"" width=""1336"" height=""540"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/1ec4588d702a4b6b81838ff25acec5c7-512x384.jpg
Jump Man,A highly addictive endless jumper with a super cute but mischievous character! Chain combos and score as high as you can!,Chain combos and score as high as you can!,html5,false,640,1080,https://html5.gamedistribution.com/f6971e2b593f444c846d2a1d9fdac31e/,f6971e2b593f444c846d2a1d9fdac31e,https://html5.gamedistribution.com/f6971e2b593f444c846d2a1d9fdac31e/,"<iframe src=""https://html5.gamedistribution.com/f6971e2b593f444c846d2a1d9fdac31e/"" width=""640"" height=""1080"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/f6971e2b593f444c846d2a1d9fdac31e-512x384.jpg
Draw Brige Puzzle,"Draw Bridge Puzzle Game is an exciting and challenging brain game that will put your problem-solving skills to the test.
In this bridge-building adventure, your task is to draw paths for the car to safely navigate through obstacles and reach its destination.
Get ready to embark on a thrilling journey of bridge construction and puzzle-solving as you draw roads to rescue the stranded car!",Follow the game instructions,html5,false,720,1280,https://html5.gamedistribution.com/0ad1d39aad244869a02f74aa5883a74c/,0ad1d39aad244869a02f74aa5883a74c,https://html5.gamedistribution.com/0ad1d39aad244869a02f74aa5883a74c/,"<iframe src=""https://html5.gamedistribution.com/0ad1d39aad244869a02f74aa5883a74c/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/0ad1d39aad244869a02f74aa5883a74c-512x384.jpg
Archery Master,"With a dynamic progression system, players unlock powerful bows, master challenging mechanics like wind and moving targets, and climb the leaderboards. From stationary targets to tricky trajectories, each level will test your reflexes and skill.
","Drag to aim and release to shoot. Don’t forget to pay attention to wind and target movement. Bows and arrows can be upgraded to improve accuracy, power, and aesthetics. Higher scores mean better rewards, and leaderboards track your performance.
",html5,false,800,600,https://html5.gamedistribution.com/0ccd52f987014bb49708e6afa2e3a8f7/,0ccd52f987014bb49708e6afa2e3a8f7,https://html5.gamedistribution.com/0ccd52f987014bb49708e6afa2e3a8f7/,"<iframe src=""https://html5.gamedistribution.com/0ccd52f987014bb49708e6afa2e3a8f7/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/0ccd52f987014bb49708e6afa2e3a8f7-512x384.jpg
The Big Hit Run,"The Big Hit Run is a parkour game full of action! You will fly through colorful and vibrant cities. Avoid obstacles flexibly and keep running. Collect gems and power items. Watch your powers grow, with unbeatable arms.","Mouse click or tap to play
",html5,false,720,1280,https://html5.gamedistribution.com/505ccb6793c44d7e9fb15cd34448b7ae/,505ccb6793c44d7e9fb15cd34448b7ae,https://html5.gamedistribution.com/505ccb6793c44d7e9fb15cd34448b7ae/,"<iframe src=""https://html5.gamedistribution.com/505ccb6793c44d7e9fb15cd34448b7ae/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/505ccb6793c44d7e9fb15cd34448b7ae-512x384.jpg
Zombie Terminator,Zombie Terminator is an exciting first-person shooter game where players take on the role of a survivor in a world overrun by a zombie outbreak. Players must survive and hunt zombies in this post-apocalyptic setting. The game attracts numerous players with its intense combat experience and rich weapon system.,mouse or touchscreen,html5,false,720,1280,https://html5.gamedistribution.com/aa0d1198c10c47b98a97e4fe57882875/,aa0d1198c10c47b98a97e4fe57882875,https://html5.gamedistribution.com/aa0d1198c10c47b98a97e4fe57882875/,"<iframe src=""https://html5.gamedistribution.com/aa0d1198c10c47b98a97e4fe57882875/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/aa0d1198c10c47b98a97e4fe57882875-512x384.jpg
Strike Force: Action Platformer,"Step into the explosive world of Strike Force: Action Platformer — a high-octane, side-scrolling action shooter inspired by the legendary Contra series. Fight through thrilling levels packed with non-stop combat, deadly enemies, and intense boss battles.

Wield an arsenal of powerful weapons including handguns, rocket launchers, shotguns, machine guns, and devastating grenades. Master your reflexes and tactical skills to survive waves of relentless enemies!","Mobile Controls:
Left Side – Virtual joystick for movement
Right Side – Buttons for: Jump, Shoot and Throw Grenade

Desktop Controls:
Movement – Use W / A / S / D or Arrow Keys
Jump – Press Spacebar
Shoot – Press J
Throw Grenade – Press K",html5,false,800,600,https://html5.gamedistribution.com/30c319848d544c30afbe82ad24fbac5b/,30c319848d544c30afbe82ad24fbac5b,https://html5.gamedistribution.com/30c319848d544c30afbe82ad24fbac5b/,"<iframe src=""https://html5.gamedistribution.com/30c319848d544c30afbe82ad24fbac5b/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/30c319848d544c30afbe82ad24fbac5b-512x512.jpg
Makeup Fruits,"In Makeup Fruits, give your favorite fruits a stunning makeover! Apply makeup, add accessories, and create fabulous fruit beauty icons. Choose from a variety of makeup options, including powder, lipstick, and eyelashes. Take a ""selfie"" of your creation and share it with friends! Earn gems to unlock even more fun items and keep the transformation going!","Click to select the fruit you want to transform into a beauty icon, then proceed to choose and apply a variety of makeup options. Explore a diverse selection of brands, powder colors, eyelashes, lipsticks, stickers, and more!

",html5,false,800,600,https://html5.gamedistribution.com/42c3d8e051fd4ed191cdaef81a0ab339/,42c3d8e051fd4ed191cdaef81a0ab339,https://html5.gamedistribution.com/42c3d8e051fd4ed191cdaef81a0ab339/,"<iframe src=""https://html5.gamedistribution.com/42c3d8e051fd4ed191cdaef81a0ab339/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/42c3d8e051fd4ed191cdaef81a0ab339-512x384.jpg
Zombie Derby Pixel Survival,"Zombie Derby Pixel Survival has never before been the destruction of zombies so bright, dynamic and fun. Take a new look at the world of the zombie apocalypse. Never before has killing zombies been so vibrant, dynamic and fun.","On PC:

D or → - Drive
A or → - Brake
W or ↑ - Forward tilt
A or ↓ - Tilt back
Space - Turbo acceleration",html5,false,800,600,https://html5.gamedistribution.com/ab88e7cfa7054978ba3586c22a3c80fd/,ab88e7cfa7054978ba3586c22a3c80fd,https://html5.gamedistribution.com/ab88e7cfa7054978ba3586c22a3c80fd/,"<iframe src=""https://html5.gamedistribution.com/ab88e7cfa7054978ba3586c22a3c80fd/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/ab88e7cfa7054978ba3586c22a3c80fd-512x384.jpg
Candy Smash,"Candy Smash is a lively and addictive puzzle game where players tap on clusters of sweet candies to clear them and rack up points. Plan your moves wisely to clear the board and set new high scores before your lives run out! Featuring bright, colorful graphics and a delightful candy-themed world, this match-and-clear adventure is perfect for players of all ages.",Tap on the same colored clusters of candies to remove them.,html5,false,800,600,https://html5.gamedistribution.com/5ad986cb146e47438af4cb502524a7e1/,5ad986cb146e47438af4cb502524a7e1,https://html5.gamedistribution.com/5ad986cb146e47438af4cb502524a7e1/,"<iframe src=""https://html5.gamedistribution.com/5ad986cb146e47438af4cb502524a7e1/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/5ad986cb146e47438af4cb502524a7e1-512x512.jpg
Snake Hunter,"""Snake Hunter"" – Giant serpents are invading our homeland! Grab your weapons, fortify our defenses, and slay the monstrous snakes to protect our land.

In this game, you play as a guardian, battling each segment of the serpent's massive body. Collect skills and upgrade buffs dropped by the snakes to enhance your weapon's power and abilities. As you face different serpents across various levels, you'll need to strategically choose skills to counter their attacks and emerge victorious.
",Swipe up/down to move your character and attack the giant serpent!,html5,false,1600,850,https://html5.gamedistribution.com/c3e55a6771b942b893f0e472d31ae4ab/,c3e55a6771b942b893f0e472d31ae4ab,https://html5.gamedistribution.com/c3e55a6771b942b893f0e472d31ae4ab/,"<iframe src=""https://html5.gamedistribution.com/c3e55a6771b942b893f0e472d31ae4ab/"" width=""1600"" height=""850"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c3e55a6771b942b893f0e472d31ae4ab-512x384.jpg
Food Merge,"​Food Merge is a game where you combine different foods to create delicious dishes and serve them to hungry customers. Merge ingredients quickly and strategically to before the time runs out! Each level brings new challenges, faster orders, and more complex combos. Can you keep up and become the ultimate food master?","Mobile compatible

Everything is controller by mouse or touch",html5,false,360,800,https://html5.gamedistribution.com/c4f04574fc134414b3ff7fb3d58def84/,c4f04574fc134414b3ff7fb3d58def84,https://html5.gamedistribution.com/c4f04574fc134414b3ff7fb3d58def84/,"<iframe src=""https://html5.gamedistribution.com/c4f04574fc134414b3ff7fb3d58def84/"" width=""360"" height=""800"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c4f04574fc134414b3ff7fb3d58def84-512x384.jpg
DTA: Best Thief,"Can you steal everything without getting caught? Test your agility and cunning!
In ""GTA: Top Thief"" you will find:

- Lots of shops and difficulties with different goods
- Smart administrators – be careful!
- Improve your skills - become stealthier and faster
- Steal from sprunky, roblox and granny
- Go through the story with exciting quests
- Collect pets and stand out among thieves

Each successful heist brings you closer to the title of the best thief in ""GTA: Top Thief""! ","To become the best thief you need:

- Enter the game 
- Swinging in prison
- Help Billy in his storyline
- Use the tunnel to get to the location
- Steal from stores using a box
- Don't get caught with a box in your hands
- Take everything you can out of the store!",html5,false,900,600,https://html5.gamedistribution.com/409446fcec744caf800db61b515df98f/,409446fcec744caf800db61b515df98f,https://html5.gamedistribution.com/409446fcec744caf800db61b515df98f/,"<iframe src=""https://html5.gamedistribution.com/409446fcec744caf800db61b515df98f/"" width=""900"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/409446fcec744caf800db61b515df98f-512x512.jpg
Rollance Going Balls,Welcome to the wonderful world of Rollance Going Balls. This is an exciting and casual platform game. Control your colorful ball and roll it across a variety of well-designed platforms. Each jump and roll is like a “Rollance” performance full of luck and skill. Watch out for moving hammers.,Mouse click or tap to play,html5,false,1280,720,https://html5.gamedistribution.com/c11215065b6a464a82fc73116fd70fb9/,c11215065b6a464a82fc73116fd70fb9,https://html5.gamedistribution.com/c11215065b6a464a82fc73116fd70fb9/,"<iframe src=""https://html5.gamedistribution.com/c11215065b6a464a82fc73116fd70fb9/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c11215065b6a464a82fc73116fd70fb9-512x384.jpg
Home Rush The Fish War,"Engage in an epic battle between Humans and The Fish!
Your goal is simple: drag and hold to move the Human to the perfect spot to defeat The Fish. Watch out for obstacles and tough enemies along the way. Take down The Fish, then return safely to the starting point. But remember, only Humans of the same color can defeat The Fish! Experience exciting levels with increasing challenges, stunning 3D visuals, unique characters, and easy-to-learn controls for all ages.
Enjoy the adventure!",Follow the game instructions!,html5,false,720,1280,https://html5.gamedistribution.com/b7db51412a4047e1b0541ab6d7546011/,b7db51412a4047e1b0541ab6d7546011,https://html5.gamedistribution.com/b7db51412a4047e1b0541ab6d7546011/,"<iframe src=""https://html5.gamedistribution.com/b7db51412a4047e1b0541ab6d7546011/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/b7db51412a4047e1b0541ab6d7546011-512x384.jpg
Superhero Transform Change Race,"Are you ready to be a superhero and have a racing adventure? In Superhero Transform - Change Race,you should run and transform! In the challenging track, you will incarnate different superheroes.  Use their special abilities to avoid obstacles and surpass opponents. Each transformation has a unique skill set. For example, you can become Spider-Man and climb rock. Turn into a shark and swim quickly to the next challenge; Turn into the Flash and sprint to the finish line, etc.","Mouse click or tap to play
",html5,false,750,1630,https://html5.gamedistribution.com/5ba5551a05b840dd8185c372b6300ab5/,5ba5551a05b840dd8185c372b6300ab5,https://html5.gamedistribution.com/5ba5551a05b840dd8185c372b6300ab5/,"<iframe src=""https://html5.gamedistribution.com/5ba5551a05b840dd8185c372b6300ab5/"" width=""750"" height=""1630"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/5ba5551a05b840dd8185c372b6300ab5-512x384.jpg
Space Raider,Blast your way through the galaxy in intense battles. Enjoy beautiful graphic and exciting gameplay with tons of enemies as customizable ships.,Press and Drag to move your spaceship,html5,false,405,720,https://html5.gamedistribution.com/456f704eee7d49968166305719a6ae6b/,456f704eee7d49968166305719a6ae6b,https://html5.gamedistribution.com/456f704eee7d49968166305719a6ae6b/,"<iframe src=""https://html5.gamedistribution.com/456f704eee7d49968166305719a6ae6b/"" width=""405"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/456f704eee7d49968166305719a6ae6b-512x384.jpg
Parking Frenzy,"Welcome to Parking Frenzy, the ultimate test of precision, planning, and timing! Forget everything you know about driving simulators—this game doesn’t need pedals, steering wheels, or complicated controls. Just swipe your finger, draw the perfect path, and let your car glide into the parking spot. With a stylish 3D look, dynamic environments, and intuitive gameplay, Parking Frenzy delivers a uniquely satisfying experience that’s easy to play and hard to master.",mouse only,html5,false,460,700,https://html5.gamedistribution.com/003b6f33f7164e74b04130dc4040581d/,003b6f33f7164e74b04130dc4040581d,https://html5.gamedistribution.com/003b6f33f7164e74b04130dc4040581d/,"<iframe src=""https://html5.gamedistribution.com/003b6f33f7164e74b04130dc4040581d/"" width=""460"" height=""700"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/003b6f33f7164e74b04130dc4040581d-512x512.jpg
Dress Up Run,"Dress Up Run – The Ultimate Fashion Race!

Get ready for the most stylish and exciting fashion runway challenge! In Dress Up Run, you’ll sprint down the runway, collecting trendy outfits, glamorous accessories, and stunning hairstyles to create the perfect look. But be careful—choose the right pieces to match the theme and impress the crowd! Can you complete the race with the best outfit and become a true fashion icon?",Swipe to run ,html5,false,800,600,https://html5.gamedistribution.com/d0448df308624be090e01733eca07f4c/,d0448df308624be090e01733eca07f4c,https://html5.gamedistribution.com/d0448df308624be090e01733eca07f4c/,"<iframe src=""https://html5.gamedistribution.com/d0448df308624be090e01733eca07f4c/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/d0448df308624be090e01733eca07f4c-512x512.jpg
Rootlings: Secrets of the Depths,"Dive into Rootlings: Secrets of the Depths, an innovative turn-based game where you guide a root deep into the mysterious underworld. Collect water to survive, avoid hazards, and uncover surprises across exciting levels. Choose from Levels mode for challenges or Endless mode to climb the global leaderboard. Customize your root with stylish hats and enjoy minimalistic graphics and relaxing sounds in this unique underground adventure!","Controls on Mobile:
Tap the plus signs to move left or right.

Controls on PC:
Use the F and V keys to move left or right. You can also use the arrow keys on your keyboard!
",html5,false,800,600,https://html5.gamedistribution.com/411679db2a6e4577b3f88dd1b85562d3/,411679db2a6e4577b3f88dd1b85562d3,https://html5.gamedistribution.com/411679db2a6e4577b3f88dd1b85562d3/,"<iframe src=""https://html5.gamedistribution.com/411679db2a6e4577b3f88dd1b85562d3/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/411679db2a6e4577b3f88dd1b85562d3-512x384.jpg
Bank Robbery: Escape,"Bank Robbery: Escape is an intense FPS game title in shooting category, where your mission is to bust your crew out of a heavily guarded police station. Navigate through relentless police raids, arm yourself with the best gear, and make your escape before time runs out—or face the consequences. Will you outsmart the law or go down in a blaze of glory?","WASD = move
Left-click = shoot
Right-click = iron sight
Mouse wheel = change weapons
Left-shift = run
Space = jump
E = interact",html5,false,800,600,https://html5.gamedistribution.com/14a29f3d582d4405ac34c4422da7a00b/,14a29f3d582d4405ac34c4422da7a00b,https://html5.gamedistribution.com/14a29f3d582d4405ac34c4422da7a00b/,"<iframe src=""https://html5.gamedistribution.com/14a29f3d582d4405ac34c4422da7a00b/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/14a29f3d582d4405ac34c4422da7a00b-512x384.jpg
BMG: CrashDay 2025,"The game ""BMG: CrashDay 2025"" is an arcade racing simulator that combines elements of action and realism. Players can choose from a variety of cars, each with its own unique characteristics and appearance. The game has various tracks, each with its own features, such as difficult turns, steep climbs and descents, as well as various obstacles.","Controls:
WASD - Control the car.
Shift - nitro.
R - flip the car.
C - change camera.
Tab - call MENU.
T - Slow down time.
Space - handbrake.
G - hook up a trailer

Controls for mobile devices:
Use the game interface on the screen.",html5,false,800,600,https://html5.gamedistribution.com/8af77b6248ba465ebecd3b4c88dacced/,8af77b6248ba465ebecd3b4c88dacced,https://html5.gamedistribution.com/8af77b6248ba465ebecd3b4c88dacced/,"<iframe src=""https://html5.gamedistribution.com/8af77b6248ba465ebecd3b4c88dacced/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/8af77b6248ba465ebecd3b4c88dacced-512x512.jpg
Meow Market,"In Meow Market, players take on the role of a charming white tabby cat running a bustling vegetable shop. To keep the business thriving, players must harvest fresh veggies by engaging in a click-match puzzle game. Selecting grouped matching vegetables to harvest them efficiently. Each harvest consumes one move, which regenerates over time, encouraging strategic decision-making.",Use mouse or tap to interact with in game elements.,html5,false,1280,720,https://html5.gamedistribution.com/4c155354cf9b470e994d99d9189cc2f5/,4c155354cf9b470e994d99d9189cc2f5,https://html5.gamedistribution.com/4c155354cf9b470e994d99d9189cc2f5/,"<iframe src=""https://html5.gamedistribution.com/4c155354cf9b470e994d99d9189cc2f5/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4c155354cf9b470e994d99d9189cc2f5-512x384.jpg
Obby +1 Pet Every Seconds,"Are you ready to become the owner of the coolest pet collection? Merge them, upgrade buildings and open new islands!

The game offers you:
- A constant influx of new pets - collect, merge and open rare ones!
- Upgrade your lab, market and home for even more opportunities
- Sell pets, earn money and build your empire

Open all the islands, pump up your pets to the maximum and create your own pet empire in ""Obby +1 Pet Every Second""!","To become a pet master, you need to:

- Collect pets - they appear every second!
- Merge pets into stronger ones with each level.
- Upgrade your lab, market, and house for more efficient merging and selling.
- Sell pets for money to develop your island.
- Open new islands by upgrading your collection.
- Reach the maximum pet level and become a real tycoon!",html5,false,900,600,https://html5.gamedistribution.com/b029617bbab9429c8d1f521774e4dfbf/,b029617bbab9429c8d1f521774e4dfbf,https://html5.gamedistribution.com/b029617bbab9429c8d1f521774e4dfbf/,"<iframe src=""https://html5.gamedistribution.com/b029617bbab9429c8d1f521774e4dfbf/"" width=""900"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/b029617bbab9429c8d1f521774e4dfbf-1280x550.jpg
Nuts Bolts Screw Glass,"""Nuts & Bolts: Screw Glass"" is a creative puzzle game. In this meticulously designed mechanical world, you need to match different screws to their corresponding colored boxes. Every move requires careful consideration, as unmatched screws will fall into the groove at the bottom — once the groove is filled, the game is over.",Simple and intuitive controls: Just use your left mouse button to perform all game actions!,html5,false,800,600,https://html5.gamedistribution.com/a058e85bfa814fbd924248e3bd336c74/,a058e85bfa814fbd924248e3bd336c74,https://html5.gamedistribution.com/a058e85bfa814fbd924248e3bd336c74/,"<iframe src=""https://html5.gamedistribution.com/a058e85bfa814fbd924248e3bd336c74/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/a058e85bfa814fbd924248e3bd336c74-512x384.jpg
Typing Adventure,"Get ready for a fast-paced typing challenge in Typing Adventure! Type the words above each enemy to defeat them before they get too close. The longer you survive, the faster they come! How long can your fingers keep up? Battle endless waves and test your speed in this thrilling typing survival game!",Type the text that appear above enemy,html5,false,1280,720,https://html5.gamedistribution.com/7394b1cc17484d47a33718374c2a59ec/,7394b1cc17484d47a33718374c2a59ec,https://html5.gamedistribution.com/7394b1cc17484d47a33718374c2a59ec/,"<iframe src=""https://html5.gamedistribution.com/7394b1cc17484d47a33718374c2a59ec/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/7394b1cc17484d47a33718374c2a59ec-512x512.jpg
Truck Stack Colors,"Get ready for an exciting challenge. Truck Stack Colors takes you into a wonderful world of parkour and truck stacking. In attractive levels, advance by stacking platforms that are the same color as the truck. To master the balancing and stacking skills to build amazing truck towers and climb even higher.",Mouse click or tap to play,html5,false,750,1334,https://html5.gamedistribution.com/e5394452e3b143498523fb7bdf37fef7/,e5394452e3b143498523fb7bdf37fef7,https://html5.gamedistribution.com/e5394452e3b143498523fb7bdf37fef7/,"<iframe src=""https://html5.gamedistribution.com/e5394452e3b143498523fb7bdf37fef7/"" width=""750"" height=""1334"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/e5394452e3b143498523fb7bdf37fef7-512x384.jpg
Granny GTA Vegas,"Granny GTA Vegas drops the infamous horror legend into the heart of sin city! Armed and unhinged, Granny escapes her haunted house and brings chaos to the neon streets of Las Vegas. With red-hooded masked enemies hot on her trail, she must shoot her way through crime-ridden alleys, casino districts, and the Vegas Strip.",mouse only,html5,false,800,600,https://html5.gamedistribution.com/1354f5d28cf84fe493ec4d57c6488ee4/,1354f5d28cf84fe493ec4d57c6488ee4,https://html5.gamedistribution.com/1354f5d28cf84fe493ec4d57c6488ee4/,"<iframe src=""https://html5.gamedistribution.com/1354f5d28cf84fe493ec4d57c6488ee4/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/1354f5d28cf84fe493ec4d57c6488ee4-512x384.jpg
Deadflip Frenzy,"Deadflip Frenzy is a wild stunt-flipping action game where chaos meets style! Launch your character into the air, pull off insane flips, twists, and bone-crunching landings — all in the name of fun (and maybe a little destruction).

Bounce off trampolines, launch from cannons, smash through obstacles, and aim for the most outrageous combos. The more insane your flip, the higher your score. But beware — one bad landing and it’s ragdoll mayhem!",mouse only,html5,false,800,600,https://html5.gamedistribution.com/7a3a9263137348699dfbb13b0a4c7163/,7a3a9263137348699dfbb13b0a4c7163,https://html5.gamedistribution.com/7a3a9263137348699dfbb13b0a4c7163/,"<iframe src=""https://html5.gamedistribution.com/7a3a9263137348699dfbb13b0a4c7163/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/7a3a9263137348699dfbb13b0a4c7163-512x512.jpg
Pimple Squeeze,"Pimple Squeeze – The Most Satisfying Pimple Popping Game!

Love the oddly satisfying feeling of pimple popping? Get ready for Pimple Squeeze, the ultimate skincare simulation game where you pop, squeeze, and clean pores in the most relaxing way! Remove blackheads, clear whiteheads, and achieve smooth, glowing skin! ","Tap & squeeze to pop pimples carefully! 
Remove blackheads & clean pores for fresh skin 
Use skincare tools like tweezers & masks for the best results
Complete levels & unlock new challenges",html5,false,800,600,https://html5.gamedistribution.com/229593f7a6f74ab5a29281e03c85af1b/,229593f7a6f74ab5a29281e03c85af1b,https://html5.gamedistribution.com/229593f7a6f74ab5a29281e03c85af1b/,"<iframe src=""https://html5.gamedistribution.com/229593f7a6f74ab5a29281e03c85af1b/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/229593f7a6f74ab5a29281e03c85af1b-512x512.jpg
